session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
skdclskt,17,r6xuxcar,18,trader_bridge_app,DayBreak,1777998798,2,1,0
skdclskt,13,tqeatlds,18,trader_bridge_app,DayBreak,1777998798,2,1,0
skdclskt,13,tqeatlds,21,trader_bridge_app,ResumeTradingSession,1777998798,3,0,1
skdclskt,14,nu7ykbgx,21,trader_bridge_app,ResumeTradingSession,1777998798,3,0,1
skdclskt,15,su76nhj9,21,trader_bridge_app,ResumeTradingSession,1777998798,3,0,1
skdclskt,16,c2m857p1,21,trader_bridge_app,ResumeTradingSession,1777998798,3,0,1
skdclskt,17,r6xuxcar,21,trader_bridge_app,ResumeTradingSession,1777998798,3,0,1
skdclskt,18,2y2lzizt,21,trader_bridge_app,ResumeTradingSession,1777998798,3,0,1
skdclskt,5,8rrxo8mh,9,trader_bridge_app,TradePage,1777998798,1,1,0
skdclskt,10,0sa5xwid,16,trader_bridge_app,TradePage,1777998804,2,1,0
skdclskt,2,1tnknpce,9,trader_bridge_app,TradePage,1777998810,1,1,0
skdclskt,4,h7nk13vs,9,trader_bridge_app,TradePage,1777998810,1,1,0
skdclskt,3,zkl94ida,9,trader_bridge_app,TradePage,1777998810,1,1,0
skdclskt,1,9bv3gi2y,10,trader_bridge_app,PauseTradingSession,1777998810,1,0,1
skdclskt,2,1tnknpce,10,trader_bridge_app,PauseTradingSession,1777998810,1,0,1
skdclskt,3,zkl94ida,10,trader_bridge_app,PauseTradingSession,1777998810,1,0,1
skdclskt,4,h7nk13vs,10,trader_bridge_app,PauseTradingSession,1777998810,1,0,1
skdclskt,5,8rrxo8mh,10,trader_bridge_app,PauseTradingSession,1777998810,1,0,1
skdclskt,6,53wkzdsp,10,trader_bridge_app,PauseTradingSession,1777998810,1,0,1
skdclskt,12,s1twfhpt,16,trader_bridge_app,TradePage,1777998817,2,1,0
skdclskt,11,w5nuyib0,16,trader_bridge_app,TradePage,1777998817,2,1,0
skdclskt,7,2tmxyq59,16,trader_bridge_app,TradePage,1777998817,2,1,0
skdclskt,9,fa5fpl4w,16,trader_bridge_app,TradePage,1777998817,2,1,0
skdclskt,7,2tmxyq59,17,trader_bridge_app,PauseTradingSession,1777998817,2,0,1
skdclskt,8,klvgct3w,17,trader_bridge_app,PauseTradingSession,1777998817,2,0,1
skdclskt,9,fa5fpl4w,17,trader_bridge_app,PauseTradingSession,1777998817,2,0,1
